as_of_date,sku,product_name,category,warehouse,supplier,forecast_horizon_days,point_forecast_units,forecast_low_units,forecast_high_units,available_inventory,inbound_quantity_90d,inventory_position,expected_lead_time_days_p75,reorder_date,recommended_quantity,estimated_purchase_cost,priority_or_risk_classification,reason_code,projected_stockout_date,container_slot,assumptions,human_approval_status
30/06/2026,BRA-0001,Category 2 Model 001,Category 2,Warehouse A,SUP-008,30,27.185,19.6845,34.6854,0,662,662,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0050,Category 4 Model 050,Category 4,Warehouse C,SUP-001,30,2.0353,1.4738,2.5969,44,0,44,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0050,Category 4 Model 050,Category 4,Warehouse C,SUP-001,60,4.0877,2.9771,5.1983,44,0,44,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0050,Category 4 Model 050,Category 4,Warehouse C,SUP-001,90,6.1228,4.4669,7.7786,44,0,44,51,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0051,Category 2 Model 051,Category 2,Warehouse A,SUP-008,30,17.0946,12.3781,21.8111,453,65,518,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0051,Category 2 Model 051,Category 2,Warehouse A,SUP-008,60,34.1419,24.866,43.4178,453,65,518,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0051,Category 2 Model 051,Category 2,Warehouse A,SUP-008,90,51.1834,37.3412,65.0256,453,65,518,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0051,Category 2 Model 051,Category 2,Warehouse B,SUP-008,30,10.7181,7.7609,13.6752,245,0,245,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0051,Category 2 Model 051,Category 2,Warehouse B,SUP-008,60,21.4469,15.6201,27.2738,245,0,245,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0051,Category 2 Model 051,Category 2,Warehouse B,SUP-008,90,32.1682,23.4685,40.8678,245,0,245,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0051,Category 2 Model 051,Category 2,Warehouse C,SUP-008,30,5.0471,3.6546,6.4396,15,384,399,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0051,Category 2 Model 051,Category 2,Warehouse C,SUP-008,60,10.0983,7.3548,12.8419,15,384,399,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0051,Category 2 Model 051,Category 2,Warehouse C,SUP-008,90,15.138,11.044,19.232,15,384,399,80,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0052,Category 2 Model 052,Category 2,Warehouse A,SUP-015,30,22.7665,16.4851,29.0478,100,0,100,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0052,Category 2 Model 052,Category 2,Warehouse A,SUP-015,60,45.5599,33.1819,57.9379,100,0,100,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0052,Category 2 Model 052,Category 2,Warehouse A,SUP-015,90,68.2842,49.8171,86.7512,100,0,100,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0052,Category 2 Model 052,Category 2,Warehouse B,SUP-015,30,19.5015,14.1209,24.882,175,0,175,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0052,Category 2 Model 052,Category 2,Warehouse B,SUP-015,60,38.8968,28.329,49.4645,175,0,175,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0052,Category 2 Model 052,Category 2,Warehouse B,SUP-015,90,58.2921,42.5273,74.0568,175,0,175,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0052,Category 2 Model 052,Category 2,Warehouse C,SUP-015,30,4.2017,3.0424,5.361,268,48,316,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0052,Category 2 Model 052,Category 2,Warehouse C,SUP-015,60,8.3831,6.1056,10.6607,268,48,316,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0052,Category 2 Model 052,Category 2,Warehouse C,SUP-015,90,12.5415,9.1497,15.9332,268,48,316,45.5,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0053,Category 2 Model 053,Category 2,Warehouse A,SUP-022,30,30.159,21.838,38.4799,411,0,411,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0053,Category 2 Model 053,Category 2,Warehouse A,SUP-022,60,60.2965,43.9147,76.6782,411,0,411,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0053,Category 2 Model 053,Category 2,Warehouse A,SUP-022,90,90.4282,65.9724,114.8839,411,0,411,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0053,Category 2 Model 053,Category 2,Warehouse B,SUP-022,30,17.3262,12.5458,22.1066,513,54,567,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0053,Category 2 Model 053,Category 2,Warehouse B,SUP-022,60,34.6593,25.2428,44.0758,513,54,567,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0053,Category 2 Model 053,Category 2,Warehouse B,SUP-022,90,51.9866,37.9272,66.0461,513,54,567,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0053,Category 2 Model 053,Category 2,Warehouse C,SUP-022,30,10.2718,7.4377,13.1058,209,312,521,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0053,Category 2 Model 053,Category 2,Warehouse C,SUP-022,60,20.5694,14.981,26.1578,209,312,521,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0053,Category 2 Model 053,Category 2,Warehouse C,SUP-022,90,30.8266,22.4898,39.1635,209,312,521,70.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0054,Category 3 Model 054,Category 3,Warehouse A,SUP-004,30,22.5796,16.3498,28.8094,820,0,820,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0054,Category 3 Model 054,Category 3,Warehouse A,SUP-004,60,45.1176,32.8598,57.3755,820,0,820,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0054,Category 3 Model 054,Category 3,Warehouse A,SUP-004,90,67.6193,49.3321,85.9065,820,0,820,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0054,Category 3 Model 054,Category 3,Warehouse B,SUP-004,30,15.039,10.8897,19.1883,654,0,654,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0054,Category 3 Model 054,Category 3,Warehouse B,SUP-004,60,30.075,21.904,38.2459,654,0,654,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0054,Category 3 Model 054,Category 3,Warehouse B,SUP-004,90,45.0475,32.8647,57.2303,654,0,654,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0054,Category 3 Model 054,Category 3,Warehouse C,SUP-004,30,3.0342,2.1971,3.8714,25,0,25,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0054,Category 3 Model 054,Category 3,Warehouse C,SUP-004,60,6.0675,4.419,7.7159,25,0,25,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0054,Category 3 Model 054,Category 3,Warehouse C,SUP-004,90,9.1181,6.6521,11.584,25,0,25,94,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0055,Category 2 Model 055,Category 2,Warehouse A,SUP-011,30,25.2658,18.2948,32.2367,391,0,391,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0055,Category 2 Model 055,Category 2,Warehouse A,SUP-011,60,50.475,36.7616,64.1883,391,0,391,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0055,Category 2 Model 055,Category 2,Warehouse A,SUP-011,90,75.6726,55.2074,96.1378,391,0,391,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0055,Category 2 Model 055,Category 2,Warehouse B,SUP-011,30,11.9714,8.6684,15.2744,197,0,197,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0055,Category 2 Model 055,Category 2,Warehouse B,SUP-011,60,23.9668,17.4553,30.4782,197,0,197,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0055,Category 2 Model 055,Category 2,Warehouse B,SUP-011,90,35.916,26.2028,45.6293,197,0,197,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0055,Category 2 Model 055,Category 2,Warehouse C,SUP-011,30,8.3382,6.0377,10.6388,48,0,48,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0055,Category 2 Model 055,Category 2,Warehouse C,SUP-011,60,16.6328,12.1139,21.1517,48,0,48,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0055,Category 2 Model 055,Category 2,Warehouse C,SUP-011,90,24.9274,18.186,31.6689,48,0,48,55.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0056,Category 2 Model 056,Category 2,Warehouse A,SUP-018,30,12.6071,9.1287,16.0854,376,0,376,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0056,Category 2 Model 056,Category 2,Warehouse A,SUP-018,60,25.1913,18.3472,32.0355,376,0,376,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0056,Category 2 Model 056,Category 2,Warehouse A,SUP-018,90,37.7236,27.5215,47.9258,376,0,376,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0056,Category 2 Model 056,Category 2,Warehouse B,SUP-018,30,6.4402,4.6633,8.217,268,22,290,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0056,Category 2 Model 056,Category 2,Warehouse B,SUP-018,60,12.8836,9.3833,16.3838,268,22,290,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0056,Category 2 Model 056,Category 2,Warehouse B,SUP-018,90,19.327,14.1001,24.5538,268,22,290,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0056,Category 2 Model 056,Category 2,Warehouse C,SUP-018,30,1.4636,1.0598,1.8674,12,144,156,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0056,Category 2 Model 056,Category 2,Warehouse C,SUP-018,60,2.932,2.1354,3.7286,12,144,156,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0056,Category 2 Model 056,Category 2,Warehouse C,SUP-018,90,4.3947,3.2062,5.5832,12,144,156,85.75,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0057,Category 1 Model 057,Category 1,Warehouse A,SUP-025,30,31.5138,22.819,40.2086,291,0,291,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0057,Category 1 Model 057,Category 1,Warehouse A,SUP-025,60,63.0353,45.9095,80.1612,291,0,291,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0057,Category 1 Model 057,Category 1,Warehouse A,SUP-025,90,94.5309,68.9656,120.0961,291,0,291,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0057,Category 1 Model 057,Category 1,Warehouse B,SUP-025,30,20.6949,14.9851,26.4047,230,0,230,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0057,Category 1 Model 057,Category 1,Warehouse B,SUP-025,60,41.3397,30.1083,52.5712,230,0,230,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
30/06/2026,BRA-0057,Category 1 Model 057,Category 1,Warehouse B,SUP-025,90,62.0162,45.2443,78.7881,230,0,230,35,,0,0,Low,NO_REORDER_POSITION_SUFFICIENT,,,Gross units demand; promo de-lifted; stockout days censored; MOQ from historical min PO; two supplier/container slots.,No purchase action
